file_name,total_length,avg_slope,label
sample (413).sor,10.055,0.3448,Normal
sample (414).sor,10.055,0.1994,Normal
sample (415).sor,10.055,0.3374,Normal
sample (416).sor,10.055,0.1964,Normal
sample (417).sor,10.055,0.3371,Normal
sample (418).sor,10.055,0.1958,Normal
sample (419).sor,10.055,0.3645,Normal
sample (42).sor,5.027,8.1646,Bend
sample (420).sor,10.055,0.214,Normal
sample (421).sor,10.055,0.3247,Normal
sample (422).sor,10.055,0.1846,Normal
sample (423).sor,10.055,0.3477,Normal
sample (424).sor,10.055,0.2016,Normal
sample (425).sor,10.055,0.3676,Normal
sample (426).sor,10.055,0.2189,Normal
sample (427).sor,10.055,0.3302,Normal
sample (428).sor,10.055,0.1939,Normal
sample (429).sor,10.055,0.3464,Normal
sample (43).sor,5.027,8.6082,Bend
sample (430).sor,10.055,0.2044,Normal
sample (431).sor,10.055,0.3046,Normal
sample (432).sor,10.055,0.1637,Normal
sample (433).sor,10.055,0.3939,Normal
sample (434).sor,10.055,0.2454,Normal
sample (435).sor,10.055,0.3315,Normal
sample (436).sor,10.055,0.1939,Normal
sample (437).sor,10.055,0.3409,Normal
sample (438).sor,10.055,0.1963,Normal
sample (439).sor,10.055,0.3326,Normal
sample (44).sor,5.027,8.3446,Bend
sample (440).sor,10.055,0.1946,Normal
sample (441).sor,10.055,0.3415,Normal
sample (442).sor,10.055,0.2032,Normal
sample (443).sor,10.055,0.3414,Normal
sample (444).sor,10.055,0.2027,Normal
sample (445).sor,10.055,0.3351,Normal
sample (446).sor,10.055,0.1898,Normal
sample (447).sor,10.055,0.3695,Normal
sample (448).sor,10.055,0.216,Normal
sample (449).sor,10.055,0.3537,Normal
sample (45).sor,5.027,8.5188,Bend
sample (450).sor,10.055,0.2113,Normal
sample (451).sor,10.055,0.3872,Normal
sample (452).sor,10.055,0.2349,Normal
sample (453).sor,10.055,0.3813,Normal
sample (454).sor,10.055,0.2232,Normal
sample (455).sor,10.055,0.3816,Normal
sample (456).sor,10.055,0.223,Normal
sample (457).sor,10.055,0.3776,Normal
sample (458).sor,10.055,0.2226,Normal
sample (459).sor,10.055,0.3874,Normal
sample (46).sor,5.027,8.4263,Bend
sample (460).sor,10.055,0.2379,Normal
sample (461).sor,10.055,0.3876,Normal
sample (462).sor,10.055,0.2395,Normal
sample (463).sor,10.055,0.3872,Normal
sample (464).sor,10.055,0.2382,Normal
sample (465).sor,10.055,0.3805,Normal
sample (466).sor,10.055,0.2218,Normal
sample (467).sor,10.055,0.3805,Normal
sample (468).sor,10.055,0.2219,Normal
sample (469).sor,10.055,0.3807,Normal
sample (47).sor,5.027,8.5796,Bend
sample (470).sor,10.055,0.2227,Normal
sample (471).sor,10.055,0.4094,Bend
sample (472).sor,10.055,0.2567,Normal
sample (473).sor,10.055,0.4095,Bend
sample (474).sor,10.055,0.2569,Normal
sample (475).sor,10.055,0.4093,Bend
sample (476).sor,10.055,0.2575,Normal
sample (477).sor,10.055,0.4093,Bend
sample (478).sor,10.055,0.2577,Normal
sample (479).sor,10.055,0.3794,Normal
sample (48).sor,5.027,8.2861,Bend
sample (480).sor,10.055,0.2408,Normal
sample (481).sor,10.055,0.3794,Normal
sample (482).sor,10.055,0.2409,Normal
sample (483).sor,10.055,0.3793,Normal
sample (484).sor,10.055,0.2411,Normal
sample (485).sor,10.055,0.3397,Normal
sample (486).sor,10.055,0.2018,Normal
sample (487).sor,10.055,0.3398,Normal
sample (488).sor,10.055,0.2,Normal
sample (489).sor,10.055,0.3796,Normal
sample (49).sor,5.027,8.5661,Bend
sample (490).sor,10.055,0.2245,Normal
sample (491).sor,10.055,0.3797,Normal
sample (492).sor,10.055,0.2253,Normal
sample (493).sor,10.055,0.3576,Normal
sample (494).sor,10.055,0.2095,Normal
sample (495).sor,10.055,0.3754,Normal
sample (496).sor,10.055,0.22,Normal
sample (497).sor,10.055,0.3545,Normal
sample (498).sor,10.055,0.2074,Normal
sample (499).sor,10.055,0.3868,Normal
sample (5).sor,5.027,8.5391,Bend
sample (50).sor,5.027,8.385,Bend
sample (500).sor,10.055,0.2321,Normal
sample (501).sor,10.055,0.3702,Normal
sample (502).sor,10.055,0.2207,Normal
sample (503).sor,10.055,0.3864,Normal
sample (504).sor,10.055,0.2373,Normal
sample (505).sor,10.055,0.3861,Normal
sample (506).sor,10.055,0.2316,Normal
sample (507).sor,10.055,0.3236,Normal
sample (508).sor,10.055,0.1834,Normal
sample (509).sor,10.055,0.3711,Normal
sample (51).sor,5.027,8.6911,Bend
sample (510).sor,10.055,0.2271,Normal
sample (511).sor,10.055,0.3524,Normal
sample (512).sor,10.055,0.2078,Normal
sample (513).sor,10.055,0.3542,Normal
sample (514).sor,10.055,0.2083,Normal
sample (515).sor,10.055,0.3524,Normal
sample (516).sor,10.055,0.2069,Normal
sample (517).sor,10.055,0.3561,Normal
sample (518).sor,10.055,0.2099,Normal
sample (519).sor,10.055,0.3867,Normal
sample (52).sor,5.027,8.3519,Bend
sample (520).sor,10.055,0.2335,Normal
sample (521).sor,10.055,0.3478,Normal
sample (522).sor,10.055,0.2083,Normal
sample (523).sor,10.055,0.3677,Normal
sample (524).sor,10.055,0.2225,Normal
sample (525).sor,10.055,0.3678,Normal
sample (526).sor,10.055,0.2216,Normal
sample (527).sor,10.055,0.3682,Normal
sample (528).sor,10.055,0.2145,Normal
sample (529).sor,10.055,0.3608,Normal
sample (53).sor,5.027,8.7838,Bend
sample (530).sor,10.055,0.217,Normal
sample (531).sor,10.055,0.3819,Normal
sample (532).sor,10.055,0.23,Normal
sample (533).sor,10.055,0.3819,Normal
sample (534).sor,10.055,0.2309,Normal
sample (535).sor,10.055,0.3298,Normal
sample (536).sor,10.055,0.1903,Normal
sample (537).sor,10.055,0.3585,Normal
sample (538).sor,10.055,0.2096,Normal
sample (539).sor,10.055,0.3639,Normal
sample (54).sor,5.027,8.5414,Bend
sample (540).sor,10.055,0.2147,Normal
sample (541).sor,10.055,0.3572,Normal
sample (542).sor,10.055,0.2122,Normal
sample (543).sor,10.055,0.3822,Normal
sample (544).sor,10.055,0.2237,Normal
sample (545).sor,10.055,0.3828,Normal
sample (546).sor,10.055,0.231,Normal
sample (547).sor,10.055,0.419,Bend
sample (548).sor,10.055,0.2537,Normal
sample (549).sor,10.055,0.3414,Normal
sample (55).sor,5.027,8.8124,Bend
sample (550).sor,10.055,0.2011,Normal
sample (551).sor,10.055,0.3414,Normal
sample (552).sor,10.055,0.2021,Normal
sample (553).sor,10.055,0.3851,Normal
sample (554).sor,10.055,0.2323,Normal
sample (555).sor,10.055,0.3851,Normal
sample (556).sor,10.055,0.2325,Normal
sample (557).sor,10.055,0.4104,Bend
sample (558).sor,10.055,0.2601,Normal
sample (559).sor,10.055,0.4283,Bend
sample (56).sor,5.027,8.53,Bend
sample (560).sor,10.055,0.2604,Normal
sample (561).sor,10.055,0.4102,Bend
sample (562).sor,10.055,0.2469,Normal
sample (563).sor,10.055,0.4327,Bend
sample (564).sor,10.055,0.2658,Normal
sample (565).sor,10.055,0.3981,Normal
sample (566).sor,10.055,0.235,Normal
sample (567).sor,10.055,0.3742,Normal
sample (568).sor,10.055,0.2328,Normal
sample (569).sor,10.055,0.3584,Normal
sample (57).sor,5.027,8.7143,Bend
sample (570).sor,10.055,0.2075,Normal
sample (571).sor,10.055,0.3742,Normal
sample (572).sor,10.055,0.2239,Normal
sample (573).sor,10.055,0.4524,Bend
sample (574).sor,10.055,0.2793,Normal
sample (575).sor,10.055,0.3718,Normal
sample (576).sor,10.055,0.2227,Normal
sample (577).sor,10.055,0.3617,Normal
sample (578).sor,10.055,0.204,Normal
sample (579).sor,10.055,0.392,Normal
sample (58).sor,5.027,8.6093,Bend
sample (580).sor,10.055,0.2405,Normal
sample (581).sor,40.218,0.3418,Normal
sample (582).sor,40.218,0.1991,Normal
sample (583).sor,40.218,0.3383,Normal
sample (584).sor,40.218,0.1966,Normal
sample (585).sor,40.218,0.3383,Normal
sample (586).sor,40.218,0.1961,Normal
sample (587).sor,40.218,0.3432,Normal
sample (588).sor,40.218,0.2018,Normal
sample (589).sor,40.218,0.3408,Normal
sample (59).sor,5.027,8.924,Bend
sample (590).sor,40.218,0.1996,Normal
sample (591).sor,40.218,0.3388,Normal
sample (592).sor,40.218,0.1973,Normal
sample (593).sor,40.218,0.3379,Normal
sample (594).sor,40.218,0.1957,Normal
sample (595).sor,40.218,0.3377,Normal
sample (596).sor,40.218,0.1957,Normal
sample (597).sor,40.218,0.3376,Normal
sample (598).sor,40.218,0.1957,Normal
sample (599).sor,40.218,0.3367,Normal
sample (6).sor,5.027,8.2844,Bend
sample (60).sor,5.027,8.6844,Bend
sample (600).sor,40.218,0.1963,Normal
sample (601).sor,40.218,0.3472,Normal
sample (602).sor,40.218,0.2042,Normal
sample (603).sor,40.218,0.3459,Normal
sample (604).sor,40.218,0.211,Normal
sample (605).sor,40.218,0.3421,Normal
sample (606).sor,40.218,0.2,Normal
sample (607).sor,40.218,0.3509,Normal
sample (608).sor,40.218,0.2068,Normal
sample (609).sor,40.218,0.3421,Normal
sample (61).sor,5.027,8.8834,Bend
sample (610).sor,40.218,0.1985,Normal
sample (611).sor,40.218,0.3424,Normal
sample (612).sor,40.218,0.2032,Normal
sample (613).sor,40.218,0.3414,Normal
sample (614).sor,40.218,0.1982,Normal
sample (615).sor,40.218,0.3374,Normal
sample (616).sor,40.218,0.1944,Normal
sample (617).sor,40.218,0.3444,Normal
sample (618).sor,40.218,0.2028,Normal
sample (619).sor,40.218,0.3413,Normal
sample (62).sor,5.027,8.7374,Bend
sample (620).sor,40.218,0.2009,Normal
sample (621).sor,40.218,0.3428,Normal
sample (622).sor,40.218,0.1999,Normal
sample (623).sor,40.218,0.3323,Normal
sample (624).sor,40.218,0.194,Normal
sample (625).sor,40.218,0.3349,Normal
sample (626).sor,40.218,0.1945,Normal
sample (627).sor,40.218,0.3545,Normal
sample (628).sor,40.218,0.211,Normal
sample (629).sor,15.083,0.7779,Bend
sample (63).sor,5.027,8.6175,Bend
sample (630).sor,15.083,0.5115,Bend
sample (631).sor,15.083,0.8034,Bend
sample (632).sor,15.083,0.5317,Bend
sample (633).sor,15.083,0.7502,Bend
sample (634).sor,15.083,0.4932,Bend
sample (635).sor,15.083,0.7968,Bend
sample (636).sor,15.083,0.5311,Bend
sample (637).sor,15.083,0.7765,Bend
sample (638).sor,15.083,0.5039,Bend
sample (639).sor,15.083,0.8088,Bend
sample (64).sor,5.027,8.4681,Bend
sample (640).sor,15.083,0.554,Bend
sample (641).sor,15.083,0.7512,Bend
sample (642).sor,15.083,0.4939,Bend
sample (643).sor,15.083,0.7872,Bend
sample (644).sor,15.083,0.5194,Bend
sample (645).sor,15.083,0.7612,Bend
sample (646).sor,15.083,0.4999,Bend
sample (647).sor,15.083,0.7678,Bend
sample (648).sor,15.083,0.4986,Bend
sample (649).sor,15.083,0.761,Bend
sample (65).sor,5.027,8.6742,Bend
sample (650).sor,15.083,0.508,Bend
sample (651).sor,15.083,0.7933,Bend
sample (652).sor,15.083,0.5191,Bend
sample (653).sor,15.083,0.7957,Bend
sample (654).sor,15.083,0.5369,Bend
sample (655).sor,15.083,0.7956,Bend
sample (656).sor,15.083,0.5265,Bend
sample (657).sor,15.083,0.7839,Bend
sample (658).sor,15.083,0.5233,Bend
sample (659).sor,15.083,0.8366,Bend
sample (66).sor,5.027,8.4533,Bend
sample (660).sor,15.083,0.5642,Bend
sample (661).sor,15.083,0.8016,Bend
sample (662).sor,15.083,0.5373,Bend
sample (663).sor,15.083,0.823,Bend
sample (664).sor,15.083,0.5487,Bend
sample (665).sor,15.083,0.8145,Bend
sample (666).sor,15.083,0.539,Bend
sample (667).sor,15.083,0.7944,Bend
sample (668).sor,15.083,0.5289,Bend
sample (669).sor,15.083,0.8002,Bend
sample (67).sor,5.027,8.6679,Bend
sample (670).sor,15.083,0.545,Bend
sample (671).sor,15.083,0.784,Bend
sample (672).sor,15.083,0.5231,Bend
sample (673).sor,15.083,0.7941,Bend
sample (674).sor,15.083,0.5399,Bend
sample (675).sor,15.083,0.855,Bend
sample (676).sor,15.083,0.5929,Bend
sample (677).sor,15.083,0.8705,Bend
sample (678).sor,15.083,0.6374,Bend
sample (679).sor,15.083,0.9523,Bend
sample (68).sor,5.027,8.463,Bend
sample (680).sor,15.083,0.6529,Bend
sample (681).sor,15.083,0.9078,Bend
sample (682).sor,15.083,0.6241,Bend
sample (683).sor,15.083,1.08,Bend
sample (684).sor,15.083,0.7523,Bend
sample (685).sor,15.083,0.9372,Bend
sample (686).sor,15.083,0.6617,Bend
sample (687).sor,15.083,0.9549,Bend
sample (688).sor,15.083,0.6467,Bend
sample (689).sor,15.083,0.9125,Bend
sample (69).sor,5.027,8.73,Bend
sample (690).sor,15.083,0.6549,Bend
sample (691).sor,15.083,0.908,Bend
sample (692).sor,15.083,0.632,Bend
sample (693).sor,15.083,0.8799,Bend
sample (694).sor,15.083,0.6157,Bend
sample (695).sor,15.083,0.8828,Bend
sample (696).sor,15.083,0.6101,Bend
sample (697).sor,15.083,0.8782,Bend
sample (698).sor,15.083,0.6288,Bend
sample (699).sor,15.083,0.9247,Bend
sample (7).sor,5.027,8.5271,Bend
sample (70).sor,5.027,8.4709,Bend
sample (700).sor,15.083,0.6602,Bend
sample (701).sor,15.083,0.9438,Bend
sample (702).sor,15.083,0.6837,Bend
sample (703).sor,15.083,0.8727,Bend
sample (704).sor,15.083,0.6063,Bend
sample (705).sor,15.083,0.9369,Bend
sample (706).sor,15.083,0.6331,Bend
sample (707).sor,15.083,0.9113,Bend
sample (708).sor,15.083,0.6341,Bend
sample (709).sor,15.083,0.833,Bend
sample (71).sor,5.027,8.6465,Bend
sample (710).sor,15.083,0.5755,Bend
sample (711).sor,15.083,0.926,Bend
sample (712).sor,15.083,0.6399,Bend
sample (713).sor,15.083,0.9112,Bend
sample (714).sor,15.083,0.637,Bend
sample (715).sor,15.083,0.946,Bend
sample (716).sor,15.083,0.6452,Bend
sample (717).sor,15.083,0.9241,Bend
sample (718).sor,15.083,0.6453,Bend
sample (719).sor,15.083,0.9122,Bend
sample (72).sor,5.027,8.4491,Bend
sample (720).sor,15.083,0.6272,Bend
sample (721).sor,15.083,0.8756,Bend
sample (722).sor,15.083,0.6046,Bend
sample (723).sor,15.083,0.8824,Bend
sample (724).sor,15.083,0.617,Bend
sample (725).sor,15.083,0.8715,Bend
sample (726).sor,15.083,0.5846,Bend
sample (727).sor,15.083,0.8999,Bend
sample (728).sor,15.083,0.6109,Bend
sample (729).sor,15.083,0.9051,Bend
sample (73).sor,5.027,8.6489,Bend
sample (730).sor,15.083,0.6201,Bend
sample (731).sor,15.083,1.0283,Bend
sample (732).sor,15.083,0.7095,Bend
sample (733).sor,15.083,1.0382,Bend
sample (734).sor,15.083,0.7089,Bend
sample (735).sor,15.083,0.9581,Bend
sample (736).sor,15.083,0.6424,Bend
sample (737).sor,15.083,0.8274,Bend
sample (738).sor,15.083,0.5742,Bend
sample (739).sor,15.083,0.8906,Bend
sample (74).sor,5.027,8.5525,Bend
sample (740).sor,15.083,0.5947,Bend
sample (741).sor,15.083,0.9051,Bend
sample (742).sor,15.083,0.6294,Bend
sample (743).sor,15.083,0.8942,Bend
sample (744).sor,15.083,0.6202,Bend
sample (745).sor,15.083,0.9371,Bend
sample (746).sor,15.083,0.6512,Bend
sample (747).sor,15.083,0.871,Bend
sample (748).sor,15.083,0.6051,Bend
sample (749).sor,15.083,0.9142,Bend
sample (75).sor,5.027,8.6894,Bend
sample (750).sor,15.083,0.6227,Bend
sample (751).sor,15.083,0.7926,Bend
sample (752).sor,15.083,0.5184,Bend
sample (753).sor,15.083,0.884,Bend
sample (754).sor,15.083,0.6084,Bend
sample (755).sor,15.083,0.9325,Bend
sample (756).sor,15.083,0.6565,Bend
sample (757).sor,15.083,0.8737,Bend
sample (758).sor,15.083,0.6181,Bend
sample (759).sor,15.083,0.9532,Bend
sample (76).sor,5.027,8.4789,Bend
sample (760).sor,15.083,0.6637,Bend
sample (761).sor,15.083,0.916,Bend
sample (762).sor,15.083,0.6326,Bend
sample (763).sor,15.083,0.9256,Bend
sample (764).sor,15.083,0.6307,Bend
sample (765).sor,15.083,0.8931,Bend
sample (766).sor,15.083,0.6248,Bend
sample (767).sor,15.083,0.9414,Bend
sample (768).sor,15.083,0.6571,Bend
sample (769).sor,15.083,1.1256,Bend
sample (77).sor,5.027,8.8281,Bend
sample (770).sor,15.083,0.8007,Bend
sample (771).sor,15.083,0.9618,Bend
sample (772).sor,15.083,0.6805,Bend
sample (773).sor,15.083,0.9157,Bend
sample (774).sor,15.083,0.6442,Bend
sample (775).sor,15.083,0.9682,Bend
sample (776).sor,15.083,0.6719,Bend
sample (777).sor,15.083,0.8834,Bend
sample (778).sor,15.083,0.6004,Bend
sample (779).sor,15.083,0.966,Bend
sample (78).sor,5.027,8.4395,Bend
sample (780).sor,15.083,0.7568,Bend
sample (781).sor,15.083,0.9501,Bend
sample (782).sor,15.083,0.6569,Bend
sample (783).sor,15.083,0.868,Bend
sample (784).sor,15.083,0.609,Bend
sample (785).sor,15.083,0.878,Bend
sample (786).sor,15.083,0.6034,Bend
sample (787).sor,15.083,0.8865,Bend
sample (788).sor,15.083,0.6105,Bend
sample (789).sor,15.083,0.927,Bend
sample (79).sor,5.027,8.7189,Bend
sample (790).sor,15.083,0.6479,Bend
sample (791).sor,15.083,0.8791,Bend
sample (792).sor,15.083,0.6085,Bend
sample (793).sor,15.083,0.9049,Bend
sample (794).sor,15.083,0.6249,Bend
sample (795).sor,15.083,0.9311,Bend
sample (796).sor,15.083,0.6598,Bend
sample (797).sor,15.083,0.8232,Bend
sample (798).sor,15.083,0.5509,Bend
sample (799).sor,15.083,0.8057,Bend
sample (8).sor,5.027,8.368,Bend
sample (80).sor,5.027,8.3954,Bend
sample (800).sor,15.083,0.5431,Bend
sample (801).sor,15.083,0.8038,Bend
sample (802).sor,15.083,0.5492,Bend
sample (803).sor,15.083,0.8208,Bend
sample (804).sor,15.083,0.5536,Bend
sample (805).sor,15.083,0.7941,Bend
sample (806).sor,15.083,0.5323,Bend
sample (807).sor,15.083,0.8661,Bend
sample (808).sor,15.083,0.5935,Bend
sample (809).sor,15.083,0.8041,Bend
sample (81).sor,5.027,8.6172,Bend
sample (810).sor,15.083,0.5387,Bend
sample (811).sor,15.083,0.8344,Bend
sample (812).sor,15.083,0.568,Bend
sample (813).sor,15.083,0.7974,Bend
sample (814).sor,15.083,0.5406,Bend
sample (815).sor,15.083,0.8087,Bend
sample (816).sor,15.083,0.5401,Bend
sample (817).sor,15.083,0.835,Bend
sample (818).sor,15.083,0.5572,Bend
sample (819).sor,15.083,0.7969,Bend
sample (82).sor,5.027,8.3567,Bend
sample (820).sor,15.083,0.5324,Bend
sample (821).sor,15.083,1.0589,Bend
sample (822).sor,15.083,0.729,Bend
sample (823).sor,15.083,0.8546,Bend
sample (824).sor,15.083,0.5992,Bend
sample (825).sor,15.083,0.8876,Bend
sample (826).sor,15.083,0.6026,Bend
sample (827).sor,15.083,0.9411,Bend
sample (828).sor,15.083,0.6469,Bend
sample (829).sor,15.083,0.9284,Bend
sample (83).sor,5.027,8.6538,Bend
sample (830).sor,15.083,0.6349,Bend
sample (831).sor,15.083,0.8677,Bend
sample (832).sor,15.083,0.5909,Bend
sample (833).sor,15.083,0.8847,Bend
sample (834).sor,15.083,0.6016,Bend
sample (835).sor,15.083,0.893,Bend
sample (836).sor,15.083,0.6218,Bend
sample (837).sor,15.083,0.8605,Bend
sample (838).sor,15.083,0.5979,Bend
sample (839).sor,15.083,0.8533,Bend
sample (84).sor,5.027,8.4014,Bend
sample (840).sor,15.083,0.5787,Bend
sample (841).sor,15.083,0.8225,Bend
sample (842).sor,15.083,0.568,Bend
sample (843).sor,15.083,0.8785,Bend
sample (844).sor,15.083,0.6336,Bend
sample (845).sor,15.083,0.8118,Bend
sample (846).sor,15.083,0.5536,Bend
sample (847).sor,15.083,0.913,Bend
sample (848).sor,15.083,0.6159,Bend
sample (849).sor,15.083,0.8282,Bend
sample (85).sor,5.027,8.6499,Bend
sample (850).sor,15.083,0.5575,Bend
sample (851).sor,15.083,0.8443,Bend
sample (852).sor,15.083,0.5784,Bend
sample (853).sor,15.083,0.8292,Bend
sample (854).sor,15.083,0.5635,Bend
sample (855).sor,15.083,0.8802,Bend
sample (856).sor,15.083,0.6015,Bend
sample (857).sor,15.083,0.8389,Bend
sample (858).sor,15.083,0.5738,Bend
sample (859).sor,15.083,0.8463,Bend
sample (86).sor,5.027,8.4068,Bend
sample (860).sor,15.083,0.5798,Bend
sample (861).sor,15.083,0.8673,Bend
sample (862).sor,15.083,0.6192,Bend
sample (863).sor,15.083,0.9369,Bend
sample (864).sor,15.083,0.6332,Bend
sample (865).sor,15.083,0.8581,Bend
sample (866).sor,15.083,0.5917,Bend
sample (867).sor,15.083,0.8824,Bend
sample (868).sor,15.083,0.6008,Bend
sample (869).sor,15.083,0.8503,Bend
sample (87).sor,5.027,8.5974,Bend
sample (870).sor,15.083,0.578,Bend
sample (871).sor,15.083,0.819,Bend
sample (872).sor,15.083,0.549,Bend
sample (873).sor,15.083,0.8488,Bend
sample (874).sor,15.083,0.5732,Bend
sample (875).sor,15.083,0.8095,Bend
sample (876).sor,15.083,0.5452,Bend
sample (877).sor,15.083,0.8211,Bend
sample (878).sor,15.083,0.5588,Bend
sample (879).sor,15.083,0.8173,Bend
sample (88).sor,5.027,8.3063,Bend
sample (880).sor,15.083,0.5451,Bend
sample (881).sor,15.083,0.8234,Bend
sample (882).sor,15.083,0.549,Bend
sample (883).sor,15.083,0.8243,Bend
sample (884).sor,15.083,0.5489,Bend
sample (885).sor,15.083,0.8053,Bend
sample (886).sor,15.083,0.5429,Bend
sample (887).sor,15.083,0.8285,Bend
sample (888).sor,15.083,0.5521,Bend
sample (889).sor,15.083,0.8013,Bend
sample (89).sor,5.027,8.6167,Bend
sample (890).sor,15.083,0.5387,Bend
sample (891).sor,15.083,0.8957,Bend
sample (892).sor,15.083,0.6054,Bend
sample (893).sor,15.083,0.8166,Bend
sample (894).sor,15.083,0.5387,Bend
sample (895).sor,15.083,0.8493,Bend
sample (896).sor,15.083,0.5804,Bend
sample (897).sor,15.083,0.8551,Bend
sample (898).sor,15.083,0.5709,Bend
sample (899).sor,15.083,0.8385,Bend
sample (9).sor,5.027,8.6311,Bend
sample (90).sor,5.027,8.329,Bend
sample (900).sor,15.083,0.5828,Bend
sample (901).sor,15.083,0.8085,Bend
sample (902).sor,15.083,0.542,Bend
sample (903).sor,15.083,0.8175,Bend
sample (904).sor,15.083,0.549,Bend
sample (905).sor,15.083,0.8156,Bend
sample (906).sor,15.083,0.5533,Bend
sample (907).sor,15.083,0.8358,Bend
sample (908).sor,15.083,0.5533,Bend
sample (909).sor,15.083,0.7961,Bend
sample (91).sor,5.027,8.6952,Bend
sample (910).sor,15.083,0.5428,Bend
sample (911).sor,15.083,0.8663,Bend
sample (912).sor,15.083,0.5871,Bend
sample (913).sor,15.083,0.846,Bend
sample (914).sor,15.083,0.5815,Bend
sample (915).sor,15.083,0.8636,Bend
sample (916).sor,15.083,0.569,Bend
sample (917).sor,15.083,0.9606,Bend
sample (918).sor,15.083,0.6623,Bend
sample (919).sor,15.083,0.8281,Bend
sample (92).sor,5.027,8.37,Bend
sample (920).sor,15.083,0.5619,Bend
sample (921).sor,15.083,0.8348,Bend
sample (922).sor,15.083,0.5647,Bend
sample (923).sor,15.083,0.8468,Bend
sample (924).sor,15.083,0.5674,Bend
sample (925).sor,15.083,0.8648,Bend
sample (926).sor,15.083,0.6004,Bend
sample (927).sor,15.083,0.8442,Bend
sample (928).sor,15.083,0.5814,Bend
sample (929).sor,15.083,0.8366,Bend
sample (93).sor,5.027,8.6291,Bend
sample (930).sor,15.083,0.5679,Bend
sample (931).sor,15.083,0.8251,Bend
sample (932).sor,15.083,0.5586,Bend
sample (933).sor,15.083,0.8319,Bend
sample (934).sor,15.083,0.5685,Bend
sample (935).sor,15.083,0.8382,Bend
sample (936).sor,15.083,0.569,Bend
sample (937).sor,15.083,0.8383,Bend
sample (938).sor,15.083,0.561,Bend
sample (939).sor,15.083,0.8383,Bend
sample (94).sor,5.027,8.278,Bend
sample (940).sor,15.083,0.5652,Bend
sample (941).sor,15.083,0.8494,Bend
sample (942).sor,15.083,0.5785,Bend
sample (943).sor,15.083,0.8584,Bend
sample (944).sor,15.083,0.5738,Bend
sample (945).sor,15.083,0.8159,Bend
sample (946).sor,15.083,0.5504,Bend
sample (947).sor,15.083,0.8984,Bend
sample (948).sor,15.083,0.6079,Bend
sample (949).sor,15.083,0.8977,Bend
sample (95).sor,5.027,8.7441,Bend
sample (950).sor,15.083,0.6046,Bend
sample (951).sor,15.083,0.801,Bend
sample (952).sor,15.083,0.5385,Bend
sample (953).sor,15.083,0.9292,Bend
sample (954).sor,15.083,0.6508,Bend
sample (955).sor,15.083,0.8389,Bend
sample (956).sor,15.083,0.5734,Bend
sample (957).sor,15.083,0.926,Bend
sample (958).sor,15.083,0.6377,Bend
sample (959).sor,15.083,0.8552,Bend
sample (96).sor,5.027,8.4214,Bend
sample (960).sor,15.083,0.5729,Bend
sample (961).sor,15.083,0.821,Bend
sample (962).sor,15.083,0.556,Bend
sample (963).sor,15.083,0.833,Bend
sample (964).sor,15.083,0.5536,Bend
sample (965).sor,25.137,0.786,Bend
sample (966).sor,25.137,0.5787,Bend
sample (967).sor,25.137,0.7604,Bend
sample (968).sor,25.137,0.5519,Bend
sample (969).sor,25.137,0.7717,Bend
sample (97).sor,5.027,8.6802,Bend
sample (970).sor,25.137,0.5758,Bend
sample (971).sor,25.137,0.7883,Bend
sample (972).sor,25.137,0.57,Bend
sample (973).sor,25.137,0.7607,Bend
sample (974).sor,25.137,0.5715,Bend
sample (975).sor,25.137,0.7614,Bend
sample (976).sor,25.137,0.565,Bend
sample (977).sor,25.137,0.7493,Bend
sample (978).sor,25.137,0.5769,Bend
sample (979).sor,25.137,0.7401,Bend
sample (98).sor,5.027,8.4428,Bend
sample (980).sor,25.137,0.5525,Bend
sample (981).sor,25.137,0.7481,Bend
sample (982).sor,25.137,0.5595,Bend
sample (983).sor,25.137,0.7443,Bend
sample (984).sor,25.137,0.5525,Bend
sample (985).sor,25.137,0.7833,Bend
sample (986).sor,25.137,0.5834,Bend
sample (987).sor,25.137,0.777,Bend
sample (988).sor,25.137,0.5663,Bend
sample (989).sor,25.137,0.7533,Bend
sample (99).sor,5.027,8.5941,Bend
sample (990).sor,25.137,0.5537,Bend
sample (991).sor,25.137,0.8169,Bend
sample (992).sor,25.137,0.6043,Bend
sample (993).sor,25.137,0.7386,Bend
sample (994).sor,25.137,0.5622,Bend
sample (995).sor,25.137,0.7542,Bend
sample (996).sor,25.137,0.5628,Bend
sample (997).sor,25.137,0.7502,Bend
sample (998).sor,25.137,0.5614,Bend
sample (999).sor,25.137,0.7741,Bend
